Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE,Absolute score
GSM4770229,0,0.083299146806651,0.076113588439701,0.26225678308373,0,0,0,0.039931009968784,0.10749555126545,0,0.030949374538492,0.091236320953477,0.10531461445334,0.0064808106479513,0.0083440895265341,0.016319701603419,0,0,0.063904942448385,0,0,0,0.10835406626408,0.13048201587784033,1.0580160513557046,0.8064422916363131
GSM4770230,0.011513216228067,0.01517151613558,0.035313035362249,0.23324312309962,0,0.026594357994035,0,0.010808848215092,0.12345990616878,0,0,0.096158955216294,0.096755335523728,0.042144969586296,0,0,0,0.04282741767183,0.0021499290418401,0,0,0,0.2638593897566,0.07160908202819244,1.102466484562732,0.7309531037030288
GSM4770231,0.099654860188161,0.036323721891881,0.023035324276403,0.26026727472376,0,0.030476350657606,0,0.097171838495881,0.099301794817129,0,0,0.08354706046667,0.055224825694883,0.084202496285249,0,0,0,0.0025674019334021,0.017918812523736,0,0,0,0.11030823804524,0.12818835322335778,1.0687522261832827,0.8065506055766094
GSM4770232,0,0.06598608646611,0,0.12295979504795,0,0,0,0.047710481679241,0.014340086757483,0,0.0015704293243895,0.034569601337081,0.017051785289289,0.085440674205575,0,0,0,0.018338405592919,0.060493414103995,0,0.006231522281057,0,0.52530771791491,-0.0031,1.0995903907967468,0.6750236530410243
GSM4770233,0.021705765259539,0.0002,0.13241995521055,0.24929474847099,0,0,0,0,0.087465970580843,0,0.005431357249575,0.070271495468678,0.090397921274579,0.055080538325358,0,0,0,0.030944297762328,0.013795484203396,0,0,0,0.24297846109118,0.08021291455478909,1.0694222586128899,0.7103547783457267
GSM4770234,0.02203900066659,0.048978498363647,0.008659513161255,0.20968583814789,0,0,0,0.082162737584744,0.0047986491431156,0,0,0.11056832737627,0.080330238609256,0.044291993663375,0,0,0,0.068275621521597,0,0.046202568678665,0,0,0.27400701308359,0.0704779104940962,1.098100496283406,0.7206753222079676
GSM4770235,0,0.031270303258541,0.16225772531644,0.13924614810791,0,0,0,0.043401210364566,0.081800172267892,0,0,0.051271053814588,0.016036551816514,0.043829626917804,0,0,0,0.067270005576335,0.0032012425310851,0.0068829383727116,0,0,0.35353302165562,0.05061996267204997,1.0660291292622064,0.660121020914584
GSM4770236,0.013810166077839,0,0.07833122525502,0.21651737196274,0,0,0,0.048046285141298,0.074071676930594,0,0,0.083812837376641,0.063433113257777,0.023904917994728,0,0,0,0.033420088861026,0,0.016767905830425,0,0,0.34788441131191,0.04660984927422865,1.1080712096211174,0.7216894275260068
GSM4770237,0,0.053761851988948,0.067641729864546,0.30934741735341,0,0,0,0.013712853695625,0.040685168320289,0,0,0.11789518477714,0.11072976577393,0.068838138797783,0,0,0,0.041907232975499,0.023337597967938,0,0,0,0.15214305848489,0.11000278130047433,1.0744995521879603,0.730031724382028
GSM4770238,0,0,0.11108951547308,0.13828912751932,0,0,0,0,0.024540620675883,0,0,0.056539413206152,0.061606536809005,0.052456299047438,0,0,0,0.0008,0.014450035128754,0,0,0,0.54023282172022,-0.0081,1.1010517389517158,0.6604177236196955
GSM4770239,0.022504537373408,0,0,0.14099585227101,0,0.0004,0,0.022918736350258,0.069171928435263,0,0,0.061980725795303,0.10522141296376,0.067176762438627,0,0,0,0.0057009060628152,0.042274567359435,0,0,0,0.46162356203053,0.01765404418070335,1.1060728180242798,0.6799338013761266
GSM4770240,0,0.086259221058811,0.19626707999171,0.15534014769688,0,0.0024550852604026,0,0.059235857214169,0.014890689830081,0,0,0.095066934166465,0.039520185656671,0.050820547563661,0.0069389854507122,0,0,0,0.019572215827997,0,0,0,0.27363305028244,0.07245433178915021,1.0610327029668427,0.6875230889787188
GSM4770241,0,0.027634820177036,0.075927899185581,0.19807474837834,0,0,0,0.013034970274463,0.013504139921758,0,0,0.059110518812783,0.10893477957803,0.048389372460699,0,0,0,0.03101036871179,0.029578325134548,0.012962693163799,0,0,0.38183736420118,0.04051076730339336,1.0802091358842363,0.697752815748334
GSM4770242,0.012959997032405,0.043065740192126,0,0.17582561725802,0,0,0,0.032243321827968,0.058689395288488,0,0,0.047695302577542,0.044551744463338,0.097018155074012,0,0,0,0.037721640583081,0.040688618402007,0,0.0056283071122142,0,0.4039121601888,0.030609613187262824,1.0937211957098874,0.7319897682905979
GSM4770243,0.098889870275628,0,0.10768850379048,0.21500282849163,0.017775008098936,0,0,0,0.070231503404071,0,0.0010849024686808,0.065267704623026,0.078428446852085,0.028612330656212,0,0,0,0.038849638468725,0,0,0,0,0.27816926287053,0.07212716555350862,1.0738933320106703,0.6772776418452839
GSM4770244,0.039329389561966,0.013773716329099,0.064017313449455,0.054062149416525,0,0.010527142331466,0,0.039506193959358,0.046300460284239,0,0,0.034760616983581,0.0060323363130838,0.072664757952024,0.011951012914563,0,0,0,0.055712086555517,0,0,0,0.55136282394912,-0.0127,1.0821747685096796,0.6631555168384106
GSM4770245,0,0.04223074901246,0.15549161795784,0.16621864960367,0,0.006623980098917,0,0,0.036876922847974,0,0.012338916480474,0.049645677690692,0.056682646137113,0.042662763156706,0,0,0,0.014030804532555,0,0.0250209492724,0,0,0.3921763232092,0.03640370187421281,1.0728896038437175,0.7067422998627846
GSM4770246,0.0070752478350465,0.037072857247237,0,0.14604012761599,0,0.038407596442271,0,0.053028619515454,0.020512505551815,0,0,0.052887204089363,0.015796482438805,0.035806487454132,0,0,0,0.017724542133635,0.03414079220446,0,0,0,0.54150753747179,-0.0096,1.1433433000143551,0.6697368231530958
GSM4770247,0.034507549320298,0.028128734071763,0.015884911423962,0.26982809719718,0,0,0,0.055503688259151,0.018725439296508,0,0,0.081380082036828,0.075581726291126,0.10626142235435,0.0083389446947303,0,0,0,0.11435125558045,0,0,0,0.19150814947366,0.09823360487368948,1.067324224682072,0.7092472631673038
GSM4770248,0,0.072575309994595,0.0076346365049523,0.21847938610972,0,0.024382988468002,0,0.045984827125493,0.078165693168981,0,0,0.10825244936918,0.062297426334844,0.050258777020827,0,0,0,0.034100650674645,0,0.0065730654234934,0,0,0.29129478980527,0.06180529661823265,1.1156972977779562,0.722585692550655
GSM4770249,0.058194731174004,0,0.10216817677701,0.29106953338984,0,0,0,0.061375848843163,0.072912187061616,0,0,0.071936830470316,0.043740775706599,0.021286997554173,0,0,0,0.03151789859472,0,0.015390383406345,0,0,0.23040663702221,0.0832358321592564,1.0907218648144246,0.7248131474184895
GSM4770250,0.064646311758727,0,0.13951845866835,0.17278123046759,0,0.078453343530202,0,0,0.0002,0,0,0.13803853553631,0.084844696587234,0.031918372713183,0,0.020534577169959,0,0.0077460953646955,0.04997426793697,0,0,0,0.21131084043661,0.09274297570384787,1.0683523942286872,0.6979522325197255
GSM4770251,0,0.10803785458362,0.085862620457497,0.14508641262817,0,0.027789565607845,0,0.05168710004026,0.069886247572013,0,0,0.10424990900051,0.062726813620854,0.054450962930929,0,0,0,0.058514073193883,0.060186224358954,0,0,0,0.17152221600546,0.10194800831461726,1.0502499645252172,0.7390127290981998
GSM4770252,0,0.08094755496625,0.03423045224474,0.14168932578184,0,0.14467869873001,0,0.071565619887509,0,0,0,0.1620046052427,0.024369282256435,0.041075346332648,0,0,0,0.031679363013858,0.0024860587217554,0.031866803146938,0,0,0.23340688967532,0.08586190016371588,1.1141376235645404,0.689716372092197
GSM4770253,0.043966788356177,0,0,0.21989636902294,0,0,0,0.029792303229488,0.091546328751095,0,0,0.09317611467212,0.11964565098877,0.046351946198703,0,0,0,0.0021212034067513,0,0.07626178647663,0,0,0.27724150889733,0.06327434293634586,1.1068891749200138,0.7612333385479445
GSM4770254,0.019453255873804,0,0.11692750504104,0.15285985755739,0,0.036168019653655,0,0.054121414573572,0.035852125509199,0,0,0.11098904396891,0.096613963818214,0.062624699548004,0,0,0,0.016972452246918,0.016145266447605,0,0,0,0.28127239576168,0.06919406613089397,1.0764837567601004,0.7001446516925707
GSM4770255,0,0.05923174871946,0.011620293123217,0.067519631529677,0,0,0,0.039442500350596,0.068673250175121,0,0,0.034686662240407,0.031409096960569,0.065090616739091,0,0,0,0.016478893304491,0.023656782223295,0,0,0,0.58219052463408,-0.0215,1.1038414855624332,0.6387091808294029
GSM4770256,0.018727584043644,0,0.10178170765072,0.1550931139277,0,0,0,0.016679304981326,0.065069427674215,0,0,0.056508062053286,0.055247571643419,0.046117862103568,0,0,0,0.022377102510365,0.032024284515656,0,0,0,0.43037397889611,0.02587561224773211,1.0819086574334622,0.6988399714924675
GSM4770257,0.0043390392262992,0.0050696965384897,0.13823408251074,0.12352403354477,0,0.055674197365868,0,0.050919868620859,0.028729462474897,0,0,0.081914923585394,0.068047733358125,0.055147290236863,0,0,0,0.0087984828394052,0.046591294172364,0,0,0,0.33300989552592,0.05554891563788137,1.0669517726189013,0.6729790258915724
GSM4770258,0.0031914001349217,0.058383950447912,0.10394497271267,0.19855094839091,0,0,0,0.0098170630023478,0.13564747531827,0,0,0.076093620838383,0.061807636708829,0.024381872093714,0,0,0,0.049587295694509,0.0009,0.0054014254045662,0,0,0.2722824191146,0.07009062396994187,1.0791824032240158,0.726962771391842
GSM4770259,0,0.023764277319124,0.092804022956848,0.21592592464307,0,0,0,0.032179195833899,0.041364315724305,0,0,0.093938047303785,0.017288713477395,0.0074651937773893,0,0.034993178823981,0,0.045299643763226,0,0.06322998514361,0.0099079661233522,0,0.32183953511002,0.052848596071007434,1.0998300553570746,0.726962771391842
GSM4770260,0.038998541260474,0.001,0.060981080194138,0.13323977520307,0,0,0,0.017638207731679,0.0056313546258846,0,0,0.026507374160935,0,0.077402051755479,0,0,0,0.010126371534908,0.073358749083229,0,0,0,0.5551423570696,-0.0138,1.0940957953404111,0.6611053016290807
GSM4770261,0.10253306704503,0.014866839988235,0.061027491600499,0.14856943563046,0,0,0,0.04312476463943,0.018808044895935,0,0.018729796118453,0.061608948202148,0,0.047650143586121,0,0.017826474559526,0,0.061483231215012,0.004613100935362,0.0064100801781444,0.010468276001877,0,0.38228030540376,0.04136252180392634,1.0895905741946212,0.691597305824975
GSM4770262,0,0.0008,0.12444366997497,0.29081487338761,0,0,0,0.07403949405031,0.046555298614149,0,0,0.089162734869932,0.07399560481674,0.023838255047533,0,0.020522565563713,0,0.0028457622421771,0.022749515326747,0,0,0,0.23025818189898,0.08282745806106856,1.0889171577182841,0.7354492187231786
GSM4770263,0,0.064129268090009,0,0.12045971849165,0,0,0,0.02532059183456,0.047249167755441,0,0,0.057724182840482,0.023029560373411,0.11732186406432,0,0,0,0.0055086037344434,0.093697339659891,0,0,0,0.44555970315579,0.015016970943601354,1.0959826325472883,0.7453765128610821
GSM4770264,0,0.025695202417312,0.019934219788391,0.18820419958024,0,0,0,0.09590462711941,0,0,0.026355245661558,0.058227015892198,0.10740457772685,0.053750591654862,0,0,0,0.018915249080668,0.029987465719427,0,0,0,0.37562160535909,0.04324381800562446,1.1004801528877757,0.691497529601133
GSM4770265,0,0.043145676186369,0.11740295380447,0.21851564875497,0,0,0,0,0.056999057245147,0,0.011622263621988,0.050091188309864,0.096937246456983,0.034807654799895,0,0,0,0.034434685558793,0,0.074761420976384,0,0,0.26128220428513,0.07370799852386231,1.0633322052648013,0.7153016900910075
GSM4770266,0,0.012262536324415,0.048765860853118,0.19162349210536,0,0,0,0.02387530829936,0.051540894308895,0,0.031942045297505,0.046006537389628,0.10793871410203,0.081768416397946,0,0,0,0.019196162507917,0,0,0,0,0.38508003241383,0.041328392706112944,1.097677516140498,0.6834572659535926
GSM4770267,0,0.19613383892656,0.023296880466332,0.098674591949441,0,0,0,0.073316636529352,0.048690846309136,0,0,0.086007612656916,0.04135118035927,0.035195178582629,0.024357270669757,0,0,0,0,0.12581691183442,0,0,0.24715905171619,0.07938852661197596,1.0787563649765755,0.7127587708205838
GSM4770268,0,0.059801202295925,0.088201813095773,0.19685276171244,0.032745174900367,0,0,0.054865440548354,0,0,0.02072084431233,0.087244779089124,0.030623616646058,0.01967571347573,0,0.016310487197829,0,0.07394380826817,0.10021552126453,0,0,0,0.21879883719337,0.08788274580704701,1.0630228848566214,0.7140816403116735
GSM4770269,0.03947505705735,0,0.12049581587587,0.13968250305009,0.0030916646543238,0.020418746801456,0,0,0.013451029340291,0,0,0.10678074861579,0.057303962927562,0.053910748162983,0,0,0,0.011850704659416,0.012994895434321,0,0,0,0.42054412342055,0.03247934997246726,1.0986193477610007,0.6655120659193977
GSM4770270,0.017343052165102,0.014280913362074,0.14836667651424,0.24982444282947,0,0.012258112588106,0,0.036958598812332,0.0066997973502503,0,0,0.13283510734753,0.098536263222117,0.030198109173354,0,0.0008,0,0.025612820937432,0,0.045061883710433,0,0,0.18121910464691,0.10092429392472937,1.0750615327052724,0.7138727548502448
GSM4770271,0.0071073623069202,0.020781216901574,0.078730389463715,0.15321737729727,0,0,0,0,0.058450821086787,0,0,0.054575397241414,0.075829700376662,0.048746807228688,0,0,0,0.0009,0.013647925969211,0,0,0,0.48798952254831,0.010289211627627656,1.09807165503273,0.6683558950887779
GSM4770272,0.057796079344497,0.020444341653346,0.016082416382322,0.24861581299966,0,0.038867486706734,0,0.038473720425108,0.031521666494321,0,0,0.087457658353287,0.042458489028855,0.10413354581119,0,0,0,0,0.053350160949693,0,0,0,0.26079862185098,0.07587734521529008,1.0937009166764695,0.6972565182056844
GSM4770273,0.011210645603444,0,0.10225813113472,0.21391411356357,0,0.0018156790255767,0,0,0.054638387946698,0,0,0.07572573229525,0.075659650740906,0.037639664291571,0,0.019503878838233,0,0.0037219951905075,0.069746675241968,0,0,0,0.33416544612756,0.053052833893067544,1.0786905496800716,0.6874227235280995
GSM4770274,0,0.081534701556164,0,0.17449376196673,0,0.052376292199246,0,0.059818205251087,0.047448418664944,0,0,0.088149122038893,0.052305307281101,0.056888338033814,0,0.012952673199083,0,0.045106351744848,0.0003,0,0,0,0.32860803043763,0.053704244240332336,1.1055551839738398,0.7028399069306579
GSM4770275,0,0.0030258671742947,0.14642700325053,0.17289662153215,0.030922031217696,0.0091608266041734,0,0,0.048756327460115,0,0,0.079914337562318,0.087512887022178,0.046287062499743,0,0.0057736481244884,0,0.0075094489386637,0.020031801238812,0,0,0,0.34178213737483,0.04819618053435251,1.07740835450652,0.7221901658767456
GSM4770276,0,0.0583846316171,0.098293967901641,0.2373529988744,0,0,0,0.042605589704756,0.025407639266526,0,0.0020516407016907,0.06007409215011,0.061236323100678,0.038554157319192,0,0,0,0.018077807988439,0,0,0,0,0.35796115137547,0.04716088373506372,1.0948196823572878,0.6833613099801608
GSM4770277,0.015492267588864,0.028873213801201,0.05027642169319,0.17618646506701,0,0.0043546478987718,0,0.12403740170908,0.013439459769005,0,0.0038103330817152,0.083208388501274,0.042539693915177,0.075295534721209,0,0,0,0.029440160656438,0.052004338284343,0,0,0,0.30104167331272,0.06019351823416972,1.083549354521022,0.7081487665601804
GSM4770278,0.055238622136411,0.03507913541769,0.034884132108253,0.13636189087835,0,0.069816442560943,0,0.056264907533882,0.086668314158678,0,0.014557555728459,0.070459745116352,0.075756564471506,0.063407351368942,0,0,0,0.032097879328934,0.068112701196893,0,0.0021052518613719,0,0.19918950613334,0.09433308561190289,1.0577175492746378,0.7276824075904846
GSM4770279,0.0073872811847459,0.050084861343902,0.015983631386911,0.074658314736746,0,0.079468436131605,0,0.044022980571506,0.032602185049581,0,0,0.069534952634853,0.032582736745784,0.067877365969619,0,0,0,0.0028779621991005,0.061257369366667,0,0,0,0.46166192267898,0.02227301669705838,1.0964575900667584,0.650676680030224
GSM4770280,0.043362046936553,0,0.024184671748462,0.12753034030468,0,0.027388616928696,0,0.051374713584502,0.015534366140596,0,0,0.1000690582452,0.022354660737136,0.066297810578087,0,0,0,0.022123003717517,0.059739174110052,0,0.0046650390478983,0,0.43537649792063,0.025926226851110738,1.1120612630563138,0.6847434588723736
GSM4770281,0.025271683980079,0,0.14343800968418,0.19742033259196,0,0,0,0.084807944501989,0.02447176182148,0,0,0.057315214873896,0.064225892229233,0.049387779178452,0,0,0,0.01784844497666,0.023284781672733,0.013242560127376,0.002463112418119,0,0.29682248194384,0.06600284156381082,1.064538420930143,0.6680628057323363
GSM4770282,0.047389843222385,0,0.070215801134663,0.18999590969782,0,0.035295564898888,0,0.016729238588116,0.092393261613777,0,0,0.087839197138485,0.09082511400782,0.045962062550341,0,0,0,0.028494324040059,0.024101031872344,0.0002,0,0,0.27058719108147,0.06528543620811622,1.0825570809130554,0.7682649341638451
GSM4770283,0.0280082995697,0,0.06592068069501,0.18323175355487,0,0.0062613261610311,0,0.043834034654179,0.031808094679613,0,0,0.10319902401644,0.10130512951284,0.060175314236409,0,0,0,0.025012539616751,0.021222255726645,0,0,0,0.33002154757651,0.05916050152972063,1.0895417478083116,0.6455734464467873
GSM4770284,0,0.11301160342203,0.072753899461639,0.031727279618498,0,0.13691620290803,0,0.087168001091427,0,0,0,0.13107277717547,0.057637722245143,0.024435595219044,0,0,0,0.058244160403489,0.005414351048928,0.045769014412414,0,0,0.23584939299388,0.08485904476871631,1.0709320895093675,0.690118711887151
GSM4770285,0,0.064458819596873,0.021452072054623,0.10401706716747,0,0.058868526228833,0,0.058271627885451,0,0,0,0.10051446784475,0.015336136526524,0.058421269121773,0,0,0,0.0074972954270356,0.082090618661532,0,0,0,0.42907209948514,0.029347104531775903,1.1081486780026475,0.6679665408269811
GSM4770286,0.051404028677287,0,0.13158993473914,0.16035034931313,0,0.018401292954459,0,0.056290423875754,0.0078996921554767,0,0,0.10985835375503,0.064304217571071,0.052563921348927,0,0,0,0.017628588083503,0.068132025394177,0.0013289554276314,0,0,0.26024821670441,0.07986070036408624,1.0623162925005671,0.6566141513098913
GSM4770287,0,0.08619823399579,0,0.21266221478732,0,0.065561670417434,0,0.035010361721863,0.11654615895268,0,0,0.1297595649072,0.070384034412309,0.037918646982135,0,0.015291321339407,0,0.050942943586788,0.012120342103666,0,0,0,0.16760450679341,0.10399660465967808,1.0908798381232319,0.7449640010867404
GSM4770288,0.028831040373733,0,0.043592795494233,0.12332698136179,0.02337872717182,0,0,0.055292053392265,0.079882180520424,0,0.051111074951931,0.074433728840512,0.046213600121649,0.058814871886048,0,0.027657044906832,0,0.031033562302239,0.0029224467896019,0.014606388709008,0,0,0.33890350317792,0.0502107574145056,1.0980296448087645,0.7061506582419677
